V1.p X,V1.p Y
5.999999999900015e-11,-0.001252927844880713
6.049999999900014e-11,-0.001252927844879526
6.099999999900014e-11,-0.001252927844880673
6.149999999900014e-11,-0.001252927844879588
6.199999999900015e-11,-0.001252927844880594
6.249999999900015e-11,-0.00125292784487971
6.299999999900015e-11,-0.001252927844880488
6.349999999900015e-11,-0.001252927844879816
6.399999999900014e-11,-0.001252927844880451
6.449999999900016e-11,-0.00125292784487971
6.499999999900015e-11,-0.001252927844880475
6.549999999900015e-11,-0.001252927844879708
6.599999999900015e-11,-0.001252927844880734
6.649999999900016e-11,-0.001252927844879379
6.699999999900016e-11,-0.001252927844880929
6.749999999900016e-11,-0.001252927844879344
6.799999999900016e-11,-0.001252927844881016
6.849999999900017e-11,-0.001252927844879251
6.899999999900017e-11,-0.001252927844880928
6.949999999900016e-11,-0.001252927844879335
6.999999999900016e-11,-0.001252927844880869
7.049999999900016e-11,-0.001252927844879348
7.099999999900017e-11,-0.001252927844880945
7.149999999900017e-11,-0.001252927844879327
7.199999999900017e-11,-0.001252927844881054
7.249999999900017e-11,-0.001252927844879194
7.299999999900018e-11,-0.001252927844881092
7.349999999900018e-11,-0.00125292784487922
7.399999999900017e-11,-0.001252927844881149
7.449999999900017e-11,-0.001252927844879278
7.499999999900017e-11,-0.001252927844881027
7.549999999900018e-11,-0.00125292784487916
7.599999999900018e-11,-0.001252927844881162
7.649999999900018e-11,-0.001252927844879231
7.699999999900018e-11,-0.001252927844881082
7.749999999900019e-11,-0.001252927844879263
7.799999999900019e-11,-0.001252927844881176
7.849999999900018e-11,-0.001252927844879292
7.899999999900018e-11,-0.001252927844881089
7.949999999900018e-11,-0.001252927844879218
7.999999999900019e-11,-0.001252927844881251
8.049999999900019e-11,-0.001252927844879128
8.099999999900019e-11,-0.001252927844881187
8.149999999900019e-11,-0.001252927844879249
8.19999999990002e-11,-0.0012529278448812
8.24999999990002e-11,-0.001252927844879245
8.299999999900019e-11,-0.001252927844881153
8.349999999900019e-11,-0.001252927844879404
8.399999999900019e-11,-0.00125292784488101
8.44999999990002e-11,-0.001252927844879473
8.49999999990002e-11,-0.001252927844881033
8.54999999990002e-11,-0.001252927844879411
8.59999999990002e-11,-0.001252927844880966
8.649999999900021e-11,-0.001252927844879575
8.699999999900021e-11,-0.001252927844880839
8.749999999900021e-11,-0.001252927844879597
8.79999999990002e-11,-0.001252927844880922
8.849999999900021e-11,-0.001252927844879551
8.899999999900021e-11,-0.001252927844881016
8.949999999900021e-11,-0.001252927844879544
8.999999999900021e-11,-0.001252927844880999
9.049999999900021e-11,-0.001252927844879715
9.099999999900022e-11,-0.001252927844880849
9.149999999900022e-11,-0.001252927844879788
9.199999999900022e-11,-0.001252927844880727
9.249999999900021e-11,-0.001252927844879869
9.299999999900022e-11,-0.001252927844880603
9.349999999900022e-11,-0.001252927844880047
9.399999999900022e-11,-0.001252927844880536
9.449999999900022e-11,-0.001252927844880062
9.499999999900022e-11,-0.001252927844880519
9.549999999900023e-11,-0.001252927844880064
9.599999999900023e-11,-0.001252927844880446
9.649999999900023e-11,-0.001252927844880253
9.699999999900022e-11,-0.001252927844880472
9.749999999900024e-11,-0.001252927844880224
9.799999999900023e-11,-0.001252927844880416
9.849999999900023e-11,-0.001252927844880357
9.899999999900023e-11,-0.001252927844880409
9.949999999900023e-11,-0.001252927844880384
9.999999999900024e-11,-0.001252927844880404
1.004999999990002e-10,-0.001252927844880302
1.009999999990002e-10,-0.001252927844880476
1.014999999990002e-10,-0.001252927844880208
1.019999999990002e-10,-0.001252927844880695
1.024999999990002e-10,-0.001252927844880098
1.029999999990002e-10,-0.001252927844880862
1.034999999990002e-10,-0.001252927844880063
1.039999999990002e-10,-0.001252927844880816
1.044999999990002e-10,-0.001252927844880036
1.049999999990002e-10,-0.001252927844880707
1.054999999990002e-10,-0.001252927844880136
1.059999999990002e-10,-0.001252927844880829
1.064999999990003e-10,-0.001252927844880108
1.069999999990003e-10,-0.001252927844880795
1.074999999990003e-10,-0.001252927844879988
1.079999999990003e-10,-0.00125292784488095
1.084999999990002e-10,-0.001252927844879945
1.089999999990003e-10,-0.00125292784488114
1.094999999990003e-10,-0.001252927844879781
1.099999999990003e-10,-0.001252927844881265
1.104999999990003e-10,-0.001252927844879674
1.109999999990003e-10,-0.001252927844881367
1.114999999990003e-10,-0.00125292784487968
1.119999999990003e-10,-0.001252927844881451
1.124999999990003e-10,-0.001252927844879571
1.129999999990003e-10,-0.001252927844881529
1.134999999990003e-10,-0.001252927844879647
1.139999999990003e-10,-0.00125292784488156
1.144999999990003e-10,-0.001252927844879611
1.149999999990003e-10,-0.001252927844881538
1.154999999990003e-10,-0.001252927844879791
1.159999999990003e-10,-0.001252927844881506
1.164999999990003e-10,-0.001252927844879613
1.169999999990003e-10,-0.001252927844881762
1.174999999990003e-10,-0.001252927844879515
1.179999999990003e-10,-0.001252927844881751
1.184999999990003e-10,-0.001252927844879438
1.189999999990003e-10,-0.001252927844881906
1.194999999990003e-10,-0.001252927844879459
1.199999999990003e-10,-0.001252927844882048
1.204999999990003e-10,-0.001252927844879456
1.209999999990003e-10,-0.00125292784488202
1.214999999990003e-10,-0.001252927844879407
1.219999999990003e-10,-0.001252927844881923
1.224999999990003e-10,-0.001252927844879496
1.229999999990003e-10,-0.001252927844882062
1.234999999990003e-10,-0.001252927844879489
1.239999999990003e-10,-0.001252927844882091
1.244999999990003e-10,-0.001252927844879552
1.249999999990003e-10,-0.001252927844882061
1.254999999990003e-10,-0.001252927844879462
1.259999999990003e-10,-0.001252927844882242
1.264999999990003e-10,-0.001252927844879259
1.269999999990003e-10,-0.001252927844882504
1.274999999990003e-10,-0.001252927844879128
1.279999999990003e-10,-0.00125292784488251
1.284999999990003e-10,-0.001252927844879089
1.289999999990003e-10,-0.00125292784488258
1.294999999990003e-10,-0.001252927844878997
1.299999999990003e-10,-0.001252927844882739
1.304999999990003e-10,-0.001252927844879118
1.309999999990003e-10,-0.001252927844882662
1.314999999990003e-10,-0.001252927844879063
1.319999999990003e-10,-0.001252927844882802
1.324999999990003e-10,-0.001252927844879021
1.329999999990003e-10,-0.00125292784488273
1.334999999990003e-10,-0.001252927844879108
1.339999999990003e-10,-0.001252927844882665
1.344999999990003e-10,-0.001252927844879321
1.349999999990003e-10,-0.001252927844882624
1.354999999990003e-10,-0.00125292784487936
1.359999999990003e-10,-0.001252927844882692
1.364999999990003e-10,-0.001252927844879257
1.369999999990003e-10,-0.001252927844882743
1.374999999990003e-10,-0.001252927844879321
1.379999999990003e-10,-0.001252927844882753
1.384999999990003e-10,-0.001252927844879245
1.389999999990003e-10,-0.001252927844882832
1.394999999990003e-10,-0.001252927844879274
1.399999999990003e-10,-0.001252927844882885
1.404999999990003e-10,-0.001252927844879108
1.409999999990003e-10,-0.001252927844882972
1.414999999990003e-10,-0.001252927844879027
1.419999999990003e-10,-0.001252927844883128
1.424999999990003e-10,-0.001252927844879025
1.429999999990003e-10,-0.001252927844883114
1.434999999990003e-10,-0.00125292784487905
1.439999999990003e-10,-0.001252927844883179
1.444999999990003e-10,-0.001252927844879127
1.449999999990003e-10,-0.001252927844883134
1.454999999990003e-10,-0.001252927844879101
1.459999999990003e-10,-0.001252927844883151
1.464999999990003e-10,-0.001252927844879007
1.469999999990003e-10,-0.001252927844883363
1.474999999990004e-10,-0.001252927844879014
1.479999999990004e-10,-0.001252927844883507
1.484999999990004e-10,-0.00125292784487882
1.489999999990004e-10,-0.001252927844883544
1.494999999990004e-10,-0.001252927844878812
1.499999999990004e-10,-0.00125292784488367
1.504999999990003e-10,-0.001252927844878673
1.509999999990003e-10,-0.001252927844883806
1.514999999990003e-10,-0.001252927844878595
1.519999999990004e-10,-0.001252927844883944
1.524999999990004e-10,-0.001252927844878461
1.529999999990004e-10,-0.001252927844883915
1.534999999990004e-10,-0.001252927844878595
1.539999999990004e-10,-0.001252927844883946
1.544999999990004e-10,-0.001252927844878559
1.549999999990004e-10,-0.001252927844884153
1.554999999990004e-10,-0.001252927844878247
1.559999999990004e-10,-0.001252927844884315
1.564999999990004e-10,-0.001252927844878357
1.569999999990004e-10,-0.001252927844884188
1.574999999990004e-10,-0.001252927844878207
1.579999999990004e-10,-0.001252927844884339
1.584999999990004e-10,-0.001252927844878365
1.589999999990004e-10,-0.001252927844884208
1.594999999990004e-10,-0.001252927844878435
1.599999999990004e-10,-0.001252927844884188
1.604999999990004e-10,-0.00125292784487848
1.609999999990004e-10,-0.001252927844884188
1.614999999990004e-10,-0.00125292784487845
1.619999999990004e-10,-0.00125292784488419
1.624999999990004e-10,-0.001252927844878395
1.629999999990004e-10,-0.001252927844884194
1.634999999990004e-10,-0.001252927844878436
1.639999999990004e-10,-0.001252927844884279
1.644999999990004e-10,-0.001252927844878317
1.649999999990004e-10,-0.001252927844884433
1.654999999990004e-10,-0.001252927844878316
1.659999999990004e-10,-0.001252927844884392
1.664999999990004e-10,-0.001252927844878338
1.669999999990004e-10,-0.001252927844884337
1.674999999990004e-10,-0.00125292784487838
1.679999999990004e-10,-0.001252927844884223
1.684999999990004e-10,-0.001252927844878313
1.689999999990004e-10,-0.001252927844884332
1.694999999990004e-10,-0.001252927844878367
1.699999999990004e-10,-0.001252927844884439
1.704999999990004e-10,-0.001252927844878287
1.709999999990004e-10,-0.001252927844884419
1.714999999990004e-10,-0.001252927844878171
1.719999999990004e-10,-0.001252927844884562
1.724999999990004e-10,-0.001252927844878142
1.729999999990004e-10,-0.001252927844884604
1.734999999990004e-10,-0.00125292784487805
1.739999999990004e-10,-0.001252927844884566
1.744999999990004e-10,-0.001252927844878011
1.749999999990004e-10,-0.001252927844884768
1.754999999990004e-10,-0.001252927844877804
1.759999999990004e-10,-0.001252927844884866
1.764999999990004e-10,-0.00125292784487762
1.769999999990004e-10,-0.00125292784488505
1.774999999990004e-10,-0.001252927844877486
1.779999999990004e-10,-0.001252927844885114
1.784999999990004e-10,-0.001252927844877311
1.789999999990004e-10,-0.00125292784488523
1.794999999990004e-10,-0.001252927844877296
1.799999999990004e-10,-0.001252927844885119
1.804999999990004e-10,-0.001252927844877265
1.809999999990004e-10,-0.001252927844885294
1.814999999990004e-10,-0.001252927844877171
1.819999999990004e-10,-0.001252927844885228
1.824999999990004e-10,-0.001252927844877173
1.829999999990004e-10,-0.001252927844885217
1.834999999990004e-10,-0.001252927844877166
1.839999999990004e-10,-0.001252927844885041
1.844999999990004e-10,-0.001252927844877345
1.849999999990004e-10,-0.001252927844884845
1.854999999990004e-10,-0.001252927844877427
1.859999999990004e-10,-0.001252927844884834
1.864999999990004e-10,-0.001252927844877392
1.869999999990004e-10,-0.001252927844884877
1.874999999990004e-10,-0.001252927844877291
1.879999999990005e-10,-0.001252927844884879
1.884999999990005e-10,-0.001252927844877315
1.889999999990004e-10,-0.001252927844884797
1.894999999990004e-10,-0.001252927844877214
1.899999999990004e-10,-0.001252927844884775
1.904999999990004e-10,-0.001252927844877245
1.909999999990004e-10,-0.001252927844884727
1.914999999990004e-10,-0.001252927844877195
1.919999999990004e-10,-0.001252927844884739
1.924999999990005e-10,-0.001252927844877009
1.929999999990005e-10,-0.001252927844884777
1.934999999990005e-10,-0.001252927844876907
1.939999999990005e-10,-0.001252927844884816
1.944999999990005e-10,-0.001252927844876816
1.949999999990005e-10,-0.001252927844884808
1.954999999990005e-10,-0.00125292784487685
1.959999999990005e-10,-0.001252927844884829
1.964999999990005e-10,-0.001252927844876598
1.969999999990005e-10,-0.001252927844884879
1.974999999990005e-10,-0.001252927844876549
1.979999999990005e-10,-0.001252927844884828
1.984999999990005e-10,-0.001252927844876496
1.989999999990005e-10,-0.001252927844884754
1.994999999990005e-10,-0.001252927844876537
1.999999999990005e-10,-0.001252927844884586
2.004999999990005e-10,-0.001252927844876487
2.009999999990005e-10,-0.001252927844884581
2.014999999990005e-10,-0.00125292784487631
2.019999999990005e-10,-0.00125292784488463
2.024999999990005e-10,-0.001252927844876258
2.029999999990005e-10,-0.001252927844884591
2.034999999990005e-10,-0.001252927844876119
2.039999999990005e-10,-0.00125292784488476
2.044999999990005e-10,-0.00125292784487588
2.049999999990005e-10,-0.001252927844884685
2.054999999990005e-10,-0.001252927844875906
2.059999999990005e-10,-0.001252927844884539
2.064999999990005e-10,-0.001252927844875823
2.069999999990005e-10,-0.001252927844884501
2.074999999990005e-10,-0.001252927844875749
2.079999999990005e-10,-0.001252927844884358
2.084999999990005e-10,-0.001252927844875681
2.089999999990005e-10,-0.001252927844884482
2.094999999990005e-10,-0.001252927844875451
2.099999999990005e-10,-0.001252927844884396
2.104999999990005e-10,-0.001252927844875386
2.109999999990005e-10,-0.001252927844884446
2.114999999990005e-10,-0.001252927844875278
2.119999999990005e-10,-0.001252927844884336
2.124999999990005e-10,-0.001252927844875139
2.129999999990005e-10,-0.001252927844884384
2.134999999990005e-10,-0.001252927844875058
2.139999999990005e-10,-0.001252927844884328
2.144999999990005e-10,-0.001252927844874977
2.149999999990005e-10,-0.001252927844884176
2.154999999990005e-10,-0.001252927844874712
2.159999999990005e-10,-0.001252927844884342
2.164999999990005e-10,-0.001252927844874605
2.169999999990005e-10,-0.001252927844884225
2.174999999990005e-10,-0.001252927844874451
2.179999999990005e-10,-0.001252927844884089
2.184999999990005e-10,-0.001252927844874492
2.189999999990005e-10,-0.001252927844883978
2.194999999990005e-10,-0.001252927844874592
2.199999999990005e-10,-0.001252927844883721
2.204999999990005e-10,-0.001252927844874595
2.209999999990005e-10,-0.001252927844883583
2.214999999990005e-10,-0.001252927844874423
2.219999999990005e-10,-0.001252927844883536
2.224999999990005e-10,-0.001252927844874333
2.229999999990005e-10,-0.00125292784488332
2.234999999990005e-10,-0.001252927844874301
2.239999999990005e-10,-0.001252927844883247
2.244999999990005e-10,-0.00125292784487416
2.249999999990005e-10,-0.00125292784488315
2.254999999990005e-10,-0.00125292784487409
2.259999999990005e-10,-0.001252927844883028
2.264999999990005e-10,-0.001252927844873944
2.269999999990005e-10,-0.001252927844883019
2.274999999990005e-10,-0.001252927844873936
2.279999999990005e-10,-0.001252927844882926
2.284999999990005e-10,-0.001252927844873776
2.289999999990005e-10,-0.001252927844882641
2.294999999990005e-10,-0.001252927844873801
2.299999999990005e-10,-0.001252927844882665
2.304999999990005e-10,-0.001252927844873629
2.309999999990005e-10,-0.001252927844882457
2.314999999990005e-10,-0.001252927844873639
2.319999999990005e-10,-0.001252927844882365
2.324999999990006e-10,-0.001252927844873488
2.329999999990005e-10,-0.001252927844882191
2.334999999990005e-10,-0.001252927844873397
2.339999999990005e-10,-0.001252927844882222
2.344999999990006e-10,-0.001252927844873194
2.349999999990006e-10,-0.00125292784488203
2.354999999990006e-10,-0.001252927844873155
2.359999999990006e-10,-0.001252927844881942
2.364999999990006e-10,-0.001252927844873129
2.369999999990006e-10,-0.001252927844881831
2.374999999990006e-10,-0.001252927844872888
2.379999999990006e-10,-0.001252927844881739
2.384999999990006e-10,-0.001252927844872768
2.389999999990006e-10,-0.00125292784488168
2.394999999990006e-10,-0.001252927844872528
2.399999999990006e-10,-0.001252927844881593
2.404999999990006e-10,-0.00125292784487251
2.409999999990006e-10,-0.001252927844881607
2.414999999990006e-10,-0.001252927844872234
2.419999999990006e-10,-0.00125292784488149
2.424999999990005e-10,-0.001252927844872124
2.429999999990005e-10,-0.001252927844881446
2.434999999990006e-10,-0.001252927844871934
2.439999999990006e-10,-0.001252927844881446
2.444999999990006e-10,-0.001252927844871792
2.449999999990006e-10,-0.001252927844881302
2.454999999990006e-10,-0.001252927844871739
2.459999999990006e-10,-0.00125292784488111
2.464999999990006e-10,-0.001252927844871681
2.469999999990006e-10,-0.001252927844880979
2.474999999990006e-10,-0.001252927844871662
2.479999999990006e-10,-0.001252927844880777
2.484999999990006e-10,-0.001252927844871466
2.489999999990006e-10,-0.001252927844880682
2.494999999990006e-10,-0.001252927844871382
2.499999999990006e-10,-0.001252927844880785
2.504999999990006e-10,-0.001252927844871049
2.509999999990006e-10,-0.001252927844880695
2.514999999990006e-10,-0.001252927844870926
2.519999999990006e-10,-0.001252927844880706
2.524999999990006e-10,-0.001252927844870668
2.529999999990006e-10,-0.001252927844880721
2.534999999990006e-10,-0.001252927844870706
2.539999999990006e-10,-0.001252927844880557
2.544999999990006e-10,-0.001252927844870428
2.549999999990006e-10,-0.001252927844880498
2.554999999990006e-10,-0.001252927844870482
2.559999999990006e-10,-0.001252927844880384
2.564999999990006e-10,-0.001252927844870345
2.569999999990006e-10,-0.001252927844880379
2.574999999990006e-10,-0.001252927844870001
2.579999999990006e-10,-0.001252927844880382
2.584999999990006e-10,-0.00125292784486987
2.589999999990006e-10,-0.001252927844880427
2.594999999990006e-10,-0.001252927844869611
2.599999999990006e-10,-0.001252927844880571
2.604999999990006e-10,-0.0012529278448693
2.609999999990006e-10,-0.001252927844880524
2.614999999990006e-10,-0.00125292784486929
2.619999999990006e-10,-0.001252927844880398
2.624999999990006e-10,-0.001252927844869035
2.629999999990006e-10,-0.001252927844880515
2.634999999990006e-10,-0.001252927844869113
2.639999999990006e-10,-0.00125292784488031
2.644999999990006e-10,-0.00125292784486904
2.649999999990006e-10,-0.001252927844880172
2.654999999990006e-10,-0.001252927844869155
2.659999999990006e-10,-0.001252927844880032
2.664999999990006e-10,-0.001252927844868986
2.669999999990006e-10,-0.001252927844880037
2.674999999990006e-10,-0.00125292784486886
2.679999999990006e-10,-0.001252927844880051
2.684999999990006e-10,-0.001252927844868793
2.689999999990006e-10,-0.001252927844880122
2.694999999990006e-10,-0.001252927844868656
2.699999999990007e-10,-0.00125292784487997
2.704999999990007e-10,-0.001252927844868755
2.709999999990007e-10,-0.001252927844879864
2.714999999990007e-10,-0.001252927844868563
2.719999999990007e-10,-0.001252927844879855
2.724999999990007e-10,-0.001252927844868504
2.729999999990007e-10,-0.001252927844880052
2.734999999990006e-10,-0.001252927844868497
2.739999999990006e-10,-0.001252927844879997
2.744999999990006e-10,-0.00125292784486828
2.749999999990006e-10,-0.001252927844880134
2.754999999990006e-10,-0.0012529278448681
2.759999999990006e-10,-0.001252927844880163
2.764999999990006e-10,-0.001252927844868092
2.769999999990006e-10,-0.001252927844880156
2.774999999990006e-10,-0.001252927844868069
2.779999999990006e-10,-0.001252927844880121
2.784999999990006e-10,-0.001252927844868197
2.789999999990007e-10,-0.001252927844880128
2.794999999990007e-10,-0.001252927844868236
2.799999999990007e-10,-0.001252927844880091
2.804999999990007e-10,-0.001252927844868131
2.809999999990007e-10,-0.001252927844880073
2.814999999990007e-10,-0.001252927844868321
2.819999999990007e-10,-0.001252927844880058
2.824999999990007e-10,-0.001252927844868308
2.829999999990007e-10,-0.001252927844880096
2.834999999990007e-10,-0.001252927844868294
2.839999999990007e-10,-0.001252927844880173
2.844999999990007e-10,-0.001252927844868257
2.849999999990007e-10,-0.001252927844880201
2.854999999990007e-10,-0.00125292784486833
2.859999999990007e-10,-0.001252927844880281
2.864999999990007e-10,-0.001252927844868402
2.869999999990007e-10,-0.001252927844880367
2.874999999990007e-10,-0.001252927844868458
2.879999999990007e-10,-0.001252927844880394
2.884999999990007e-10,-0.001252927844868489
2.889999999990007e-10,-0.001252927844880454
2.894999999990007e-10,-0.001252927844868722
2.899999999990007e-10,-0.001252927844880429
2.904999999990007e-10,-0.001252927844868768
2.909999999990007e-10,-0.001252927844880708
2.914999999990007e-10,-0.001252927844868784
2.919999999990007e-10,-0.001252927844880841
2.924999999990007e-10,-0.001252927844868826
2.929999999990007e-10,-0.001252927844881018
2.934999999990007e-10,-0.001252927844868901
2.939999999990007e-10,-0.001252927844881232
2.944999999990007e-10,-0.001252927844868965
2.949999999990007e-10,-0.001252927844881331
2.954999999990007e-10,-0.001252927844869038
2.959999999990007e-10,-0.001252927844881545
2.964999999990007e-10,-0.001252927844869263
2.969999999990007e-10,-0.001252927844881758
2.974999999990007e-10,-0.001252927844869277
2.979999999990007e-10,-0.001252927844881985
2.984999999990007e-10,-0.001252927844869435
2.989999999990007e-10,-0.001252927844882044
2.994999999990007e-10,-0.001252927844869663
2.999999999990007e-10,-0.001252927844882119
3.004999999990007e-10,-0.001252927844870057
3.009999999990007e-10,-0.001252927844882284
3.014999999990007e-10,-0.001252927844870228
3.019999999990007e-10,-0.001252927844882534
3.024999999990007e-10,-0.001252927844870273
3.029999999990007e-10,-0.001252927844882832
3.034999999990007e-10,-0.001252927844870355
3.039999999990007e-10,-0.001252927844883239
3.044999999990007e-10,-0.001252927844870612
3.049999999990007e-10,-0.001252927844883491
3.054999999990007e-10,-0.001252927844870879
3.059999999990007e-10,-0.001252927844883553
3.064999999990007e-10,-0.001252927844871278
3.069999999990007e-10,-0.001252927844883726
3.074999999990007e-10,-0.001252927844871632
3.079999999990007e-10,-0.00125292784488395
3.084999999990007e-10,-0.001252927844871983
3.089999999990007e-10,-0.001252927844884188
3.094999999990007e-10,-0.001252927844872225
3.099999999990007e-10,-0.001252927844884503
3.104999999990007e-10,-0.001252927844872498
3.109999999990007e-10,-0.001252927844884914
3.114999999990007e-10,-0.001252927844872661
3.119999999990007e-10,-0.001252927844885276
3.124999999990007e-10,-0.001252927844872936
3.129999999990007e-10,-0.001252927844885669
3.134999999990007e-10,-0.001252927844873188
3.139999999990007e-10,-0.001252927844886105
3.144999999990008e-10,-0.001252927844873519
3.149999999990008e-10,-0.001252927844886384
3.154999999990008e-10,-0.001252927844873962
3.159999999990008e-10,-0.001252927844886709
3.164999999990008e-10,-0.001252927844874339
3.169999999990008e-10,-0.001252927844886985
3.174999999990008e-10,-0.001252927844874854
3.179999999990008e-10,-0.001252927844887178
3.184999999990008e-10,-0.001252927844875378
3.189999999990007e-10,-0.001252927844887716
3.194999999990007e-10,-0.001252927844875619
3.199999999990007e-10,-0.001252927844888243
3.204999999990007e-10,-0.001252927844875904
3.209999999990007e-10,-0.001252927844888769
3.214999999990007e-10,-0.001252927844876404
3.219999999990007e-10,-0.00125292784488909
3.224999999990007e-10,-0.001252927844876674
3.229999999990007e-10,-0.001252927844889807
3.234999999990008e-10,-0.001252927844877015
3.239999999990008e-10,-0.001252927844890128
3.244999999990008e-10,-0.001252927844877447
3.249999999990008e-10,-0.001252927844890717
3.254999999990008e-10,-0.001252927844877879
3.259999999990008e-10,-0.001252927844891365
3.264999999990008e-10,-0.001252927844878286
3.269999999990008e-10,-0.001252927844891832
3.274999999990008e-10,-0.001252927844878725
3.279999999990008e-10,-0.001252927844892371
3.284999999990008e-10,-0.001252927844879346
3.289999999990008e-10,-0.00125292784489278
3.294999999990008e-10,-0.001252927844879819
3.299999999990008e-10,-0.001252927844893266
3.304999999990008e-10,-0.001252927844880429
3.309999999990008e-10,-0.001252927844893591
3.314999999990008e-10,-0.001252927844881021
3.319999999990008e-10,-0.001252927844894283
